Cluster,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
m_c,hsa-let-7f-5p,hsa-let-7f-5p,428,-0.2895,-1.5011,2e-04,0.013,0.0108,225,tags=38% list=32% signal=65%,TPM4/GNAQ/MAP2K7/PPIA/CPNE3/BTK/PHB2/VTI1B/CD47/LRP1/H3C1/RAP2B/TUBB1/CD46/GDI1/PSMA3/RAB8B/ANXA11/ITGB1/RTCB/TPM3/CFP/PTPRA/PSMB7/DEK/GLIPR2/CDC5L/SYK/PDIA3/ITGA5/TPI1/CD226/CCT8/MAN1C1/FLNA/AGT/CD55/ACTR1A/HSP90AA1/SLC44A1/VAMP3/TUBA1B/CD82/RPS3A/EML3/ETFB/ANXA7/YWHAE/UBA1/PRDX1/CFL1/HNRNPA2B1/IDH2/HSPA8/LIMS1/LDHB/MSN/GNAI2/CPNE1/ACADVL/HLA-A/SRD5A1/SRC/ULK1/ADCY6/RAB2A/CAP1/RAC1/F11R/HLA-B/NCAM1/EHD3/RPL27/ADAM10/SUSD1/WDR1/C1S/CAPZA1/ENO1/PSMA7/PTPRJ/PLXDC2/PSMA4/YES1/ECM1/PI16/IGF2BP3/WASF2/ATP5F1A/GNAZ/NID1/MYO18A/RAF1/KCTD12/ITGB3/LDHA/C1QA/HSP90AB1/RHOA/VWF/RDX/LYN/ACTB/YARS1/YWHAQ/CYFIP1/SLC16A1/CMIP/ILK/CALR/IQGAP2/YWHAZ/ALDOA/NAP1L4/PARVB/SLC2A3/VCL/ACAN/CD36/TSPAN9/TXN/CD63/HSP90B1/CORO1B/FTH1/YWHAG/TLN1/DIAPH1/ARPC2/HNRNPD/PFN1/SEC63/YWHAB/C1QBP/H2BC12/SLCO3A1/MAP3K11/TRIM28/GAPDH/CANX/PRKCSH/MAP4/DCTN1/YWHAH/TRAP1/ANXA5/CALM1/HBA1/ARPC3/CAPZB/HBB/ABCB9/CRTAC1/FLNB/ST8SIA4/DDX21/DNM1/TMBIM1/ACTA2/NCKAP1/S100A8
m_c,hsa-miR-18a-5p,hsa-miR-18a-5p,399,-0.2904,-1.4964,1e-04,0.013,0.0108,225,tags=39% list=32% signal=60%,TPM4/GNAQ/MAP2K7/PPIA/CPNE3/TESC/PHB2/VTI1B/S100A4/PSMB8/CD47/LRP1/CD46/GDI1/RAB8B/GPLD1/ANXA11/ITGB1/RTCB/TPM3/PTPRA/PSMB7/CDC5L/SYK/CDC42/PDIA3/ITGA5/CD226/MAN1C1/FLNA/AGT/PKM/RAB27B/HSP90AA1/UBB/SLC44A1/VAMP3/TUBA1B/RPS3A/EML3/C1QC/ANXA7/YWHAE/UBA1/PRDX1/CD9/CFL1/HNRNPA2B1/IDH2/HSPA8/LIMS1/LDHB/CPNE1/ACADVL/SRD5A1/SRC/ULK1/ADCY6/RAB2A/CAP1/F11R/HLA-B/NCAM1/EHD3/STX4/RAP1B/RPL27/ADAM10/SUSD1/WDR1/C1S/CAPZA1/ENO1/PTPRJ/PLXDC2/PSMA4/YES1/IGF2BP3/PSMA6/WASF2/ATP5F1A/GNAZ/PEBP1/NID1/MYO18A/RAF1/KCTD12/TENT4B/HSPA1A/ITGB3/LDHA/C1QA/HSP90AB1/RHOA/VWF/RDX/ICAM2/LYN/ACTB/YARS1/YWHAQ/HBD/CYFIP1/SLC16A1/CAVIN2/CMIP/ILK/CALR/YWHAZ/ALDOA/NAP1L4/PARVB/SLC2A3/VCL/TSPAN9/HSP90B1/CORO1B/FTH1/YWHAG/TLN1/DIAPH1/F13A1/ARPC2/DDAH2/HNRNPD/PFN1/SEC63/STOM/YWHAB/PRKG1/SLCO3A1/MAP3K11/TRIM28/PDCD6/GAPDH/CANX/PRKCSH/MAP4/DCTN1/YWHAH/TRAP1/ANXA5/CALM1/ARPC3/CAPZB/HBB/ABCB9/CRTAC1/FLNB/ST8SIA4/DDX21/DNM1/TMBIM1/NCKAP1
m_c,hsa-let-7a-5p,hsa-let-7a-5p,485,-0.2922,-1.4954,1e-04,0.013,0.0108,161,tags=28% list=23% signal=70%,SLC44A1/VAMP3/TUBA1B/CD82/RPS3A/EML3/C1QC/ETFB/TRIM58/ANXA7/YWHAE/UBA1/CD9/CFL1/HNRNPA2B1/IDH2/HSPA8/LIMS1/LDHB/MSN/SPARCL1/GNAI2/CPNE1/ACADVL/HLA-A/SRD5A1/SRC/ULK1/RPS4X/ADCY6/RAB2A/CAP1/RAC1/F11R/HLA-B/NCAM1/EHD3/STX4/RPL27/ADAM10/WDR1/C1S/CAPZA1/ENO1/PSMA7/PTPRJ/CD99/PLXDC2/PSMA4/YES1/ECM1/PI16/IGF2BP3/PSMA6/WASF2/ATP5F1A/ANXA2/GNAZ/PEBP1/NID1/MYO18A/RAF1/KCTD12/TENT4B/HSPA1A/ITGB3/LDHA/C1QA/HSP90AB1/RHOA/VWF/RDX/ICAM2/LYN/ACTB/YARS1/YWHAQ/CYFIP1/SLC16A1/CAVIN2/CMIP/ILK/CALR/IQGAP2/YWHAZ/ALDOA/NAP1L4/PARVB/SLC2A3/VCL/ACAN/CD36/TSPAN9/MPIG6B/TXN/CD63/HSP90B1/CORO1B/FTH1/YWHAG/TLN1/DIAPH1/F13A1/ARPC2/HNRNPD/PFN1/SEC63/STOM/YWHAB/C1QBP/H2BC12/SLCO3A1/MAP3K11/TRIM28/GAPDH/CANX/PRKCSH/MAP4/ORM2/DCTN1/YWHAH/TRAP1/ANXA5/RPL35/CALM1/HBA1/ARPC3/CAPZB/ABCB9/CRTAC1/FLNB/ST8SIA4/DDX21/DNM1/TMBIM1/ACTA2/NCKAP1/S100A8
m_c,hsa-miR-27a-3p,hsa-miR-27a-3p,421,-0.2875,-1.4876,2e-04,0.0135,0.0112,205,tags=35% list=29% signal=61%,RAB8B/GPLD1/ITGB1/RTCB/TPM3/CFP/PTPRA/DEK/GLIPR2/CDC5L/SYK/CDC42/PDIA3/ITGA5/TPI1/CCT8/MAN1C1/FLNA/CD55/PKM/RAB27B/ACTR1A/HSP90AA1/UBB/SLC44A1/VAMP3/TUBA1B/RPS3A/EML3/C1QC/YWHAE/UBA1/PRDX1/CFL1/HNRNPA2B1/HSPA8/LIMS1/LDHB/MSN/CAMP/GNAI2/CPNE1/ACADVL/HLA-A/SRD5A1/SRC/ULK1/ADCY6/CAP1/RAC1/F11R/HLA-B/EMILIN1/NCAM1/EHD3/H2AC4/RAP1B/RPL27/ADAM10/SUSD1/TGFB1/WDR1/C1S/CAPZA1/ENO1/PSMA7/PTPRJ/PLXDC2/YES1/ECM1/PI16/IGF2BP3/PSMA6/WASF2/ATP5F1A/ANXA2/GNAZ/PEBP1/NID1/MYO18A/RAF1/KCTD12/TENT4B/ITGB3/LDHA/DCD/HSP90AB1/RHOA/VWF/RDX/ICAM2/LYN/ACTB/YARS1/YWHAQ/HBD/CYFIP1/SLC16A1/CAVIN2/CMIP/ILK/CALR/YWHAZ/ALDOA/NAP1L4/PARVB/SLC2A3/VCL/CD36/TSPAN9/CD63/HSP90B1/FTH1/YWHAG/TLN1/DIAPH1/ARPC2/HNRNPD/PFN1/SEC63/STOM/YWHAB/C1QBP/SLCO3A1/MAP3K11/TRIM28/PDCD6/GAPDH/CANX/PRKCSH/MAP4/DCTN1/MYCT1/YWHAH/TRAP1/ANXA5/H4C1/CALM1/HBA1/ARPC3/CAPZB/ABCB9/FLNB/DDX21/DNM1/TMBIM1/NCKAP1
m_c,hsa-let-7b-5p,hsa-let-7b-5p,471,-0.2903,-1.5096,3e-04,0.0171,0.0143,243,tags=40% list=34% signal=78%,PSMA2/APOE/ST3GAL6/ANXA6/ARHGDIA/PCNA/PSMA1/GNB2/STX7/F5/PGD/NONO/C1QB/RHOG/TPM4/GNAQ/MAP2K7/PPIA/CPNE3/BTK/PHB2/VTI1B/S100A4/PSMB8/CD47/LRP1/H3C1/RAP2B/CD46/GDI1/PSMA3/RAB8B/ANXA11/ITGB1/RTCB/TPM3/PTPRA/PSMB7/DEK/FCER1G/GLIPR2/CDC5L/SYK/CDC42/PDIA3/ITGA5/TPI1/CD226/CCT8/MAN1C1/FLNA/AGT/PKM/ACTR1A/HSP90AA1/SLC44A1/VAMP3/TUBA1B/EML3/C1QC/TRIM58/ANXA7/YWHAE/HP/UBA1/PRDX1/CD9/CFL1/HNRNPA2B1/IDH2/HSPA8/LIMS1/LDHB/MSN/SPARCL1/GNAI2/CPNE1/ACADVL/HLA-A/SRD5A1/SRC/ULK1/RPS4X/ADCY6/RAB2A/CAP1/RAC1/F11R/HLA-B/EMILIN1/NCAM1/EHD3/STX4/RPL27/ADAM10/SUSD1/WDR1/C1S/CAPZA1/ENO1/C1R/PSMA7/PTPRJ/CD99/PLXDC2/PSMA4/ECM1/PI16/IGF2BP3/WASF2/ATP5F1A/ANXA2/GNAZ/NID1/MYO18A/RAF1/KCTD12/TENT4B/ITGB3/LDHA/C1QA/DCD/HSP90AB1/RHOA/VWF/RDX/LYN/ACTB/YARS1/YWHAQ/CYFIP1/SLC16A1/CAVIN2/CMIP/ILK/CALR/IQGAP2/YWHAZ/ALDOA/NAP1L4/PARVB/SLC2A3/VCL/ACAN/CD36/TSPAN9/TXN/CD63/HSP90B1/CORO1B/FTH1/YWHAG/TLN1/DIAPH1/F13A1/ARPC2/DDAH2/HNRNPD/PFN1/SEC63/STOM/YWHAB/C1QBP/H2BC12/SLCO3A1/MAP3K11/TRIM28/PDCD6/GAPDH/CANX/PRKCSH/MAP4/DCTN1/YWHAH/TRAP1/ANXA5/CALM1/ARPC3/CAPZB/ABCB9/CRTAC1/FLNB/ST8SIA4/DDX21/DNM1/TMBIM1/ACTA2/NCKAP1
m_c,hsa-miR-31-5p,hsa-miR-31-5p,259,-0.304,-1.5443,5e-04,0.0217,0.0181,190,tags=36% list=27% signal=41%,CDC42/PDIA3/ITGA5/SLC4A1/MAN1C1/FLNA/ACTR1A/HSP90AA1/UBB/SLC44A1/VAMP3/TUBA1B/C1QC/ANXA7/YWHAE/UBA1/PRDX1/CD9/HNRNPA2B1/HSPA8/LIMS1/MSN/GNAI2/HLA-A/SRD5A1/SRC/ULK1/RPS4X/ADCY6/RAB2A/RAC1/F11R/RAP1B/ADAM10/SUSD1/WDR1/ENO1/PSMA7/PTPRJ/PSMA4/WASF2/ATP5F1A/ANXA2/MYO18A/RAF1/KCTD12/ITGB3/DCD/HSP90AB1/RHOA/RDX/ICAM2/ACTB/YWHAQ/CYFIP1/SLC16A1/CMIP/ILK/CALR/YWHAZ/ALDOA/NAP1L4/SLC2A3/VCL/HSP90B1/FTH1/YWHAG/TLN1/DIAPH1/F13A1/ARPC2/SEC63/STOM/YWHAB/H2BC12/TRIM28/GAPDH/CANX/PRKCSH/MAP4/DCTN1/YWHAH/ANXA5/CALM1/ARPC3/ABCB9/CRTAC1/FLNB/DDX21/DNM1/TMBIM1/NCKAP1
m_c,hsa-miR-106b-5p,hsa-miR-106b-5p,388,-0.287,-1.4802,4e-04,0.0217,0.0181,236,tags=40% list=33% signal=59%,PSMA1/GNB2/STX7/PGD/NONO/C1QB/RHOG/FGG/TPM4/GNAQ/PPIA/CPNE3/BTK/VTI1B/S100A4/CD47/LRP1/H3C1/RAP2B/CD46/GDI1/PSMA3/RAB8B/GPLD1/ANXA11/ITGB1/RTCB/TPM3/PTPRA/PSMB7/DEK/PKHD1L1/CDC5L/SYK/CDC42/PDIA3/ITGA5/CD226/CCT8/MAN1C1/FLNA/CD55/PKM/HSP90AA1/SLC44A1/VAMP3/TUBA1B/CD82/ANXA7/YWHAE/UBA1/CD9/HNRNPA2B1/IDH2/HSPA8/LIMS1/MSN/GNAI2/CPNE1/ACADVL/SRD5A1/SRC/ULK1/ADCY6/RAB2A/CAP1/RAC1/F11R/HLA-B/NCAM1/EHD3/STX4/RAP1B/ADAM10/SUSD1/WDR1/C1S/CAPZA1/ENO1/PTPRJ/PLXDC2/PSMA4/YES1/IGF2BP3/WASF2/ANXA2/GNAZ/PEBP1/NID1/MYO18A/RAF1/KCTD12/TENT4B/HSPA1A/ITGB3/LDHA/HSP90AB1/RHOA/VWF/RDX/LYN/YARS1/YWHAQ/HBD/CYFIP1/SLC16A1/CAVIN2/CMIP/IQGAP2/YWHAZ/ALDOA/NAP1L4/PARVB/SLC2A3/VCL/ACAN/CD36/TSPAN9/TXN/HSP90B1/CORO1B/YWHAG/TLN1/DIAPH1/F13A1/HNRNPD/PFN1/SEC63/STOM/YWHAB/C1QBP/PRKG1/SLCO3A1/MAP3K11/TRIM28/PDCD6/GAPDH/CANX/MAP4/DCTN1/YWHAH/TRAP1/ANXA5/H4C1/RPL35/CALM1/ARPC3/HBB/ABCB9/CRTAC1/FLNB/ST8SIA4/DDX21/DNM1/ACTA2/NCKAP1
m_c,hsa-miR-93-5p,hsa-miR-93-5p,376,-0.285,-1.4697,5e-04,0.0225,0.0187,159,tags=29% list=22% signal=47%,ANXA7/YWHAE/UBA1/PRDX1/HNRNPA2B1/IDH2/HSPA8/LIMS1/GNAI2/CPNE1/ACADVL/HLA-A/SRC/ULK1/ADCY6/RAB2A/CAP1/RAC1/F11R/HLA-B/NCAM1/EHD3/STX4/RAP1B/RPL27/ADAM10/SUSD1/TGFB1/WDR1/C1S/CAPZA1/ENO1/PSMA7/PTPRJ/CD99/PLXDC2/PSMA4/YES1/IGF2BP3/WASF2/ATP5F1A/ANXA2/GNAZ/PEBP1/MYO18A/RAF1/KCTD12/TENT4B/HSPA1A/LDHA/HSP90AB1/RHOA/VWF/ICAM2/LYN/ACTB/YARS1/YWHAQ/HBD/CYFIP1/SLC16A1/CAVIN2/CMIP/CALR/IQGAP2/YWHAZ/ALDOA/NAP1L4/SLC2A3/VCL/ACAN/TSPAN9/TXN/HSP90B1/CORO1B/FTH1/YWHAG/TLN1/DIAPH1/F13A1/ARPC2/HNRNPD/SEC63/STOM/YWHAB/C1QBP/SLCO3A1/MAP3K11/TRIM28/PDCD6/GAPDH/CANX/PRKCSH/MAP4/DCTN1/YWHAH/TRAP1/ANXA5/CALM1/ARPC3/CAPZB/ABCB9/FLNB/ST8SIA4/DDX21/DNM1/ACTA2/NCKAP1
m_c,hsa-miR-106a-5p,hsa-miR-106a-5p,362,-0.2801,-1.4487,5e-04,0.0225,0.0187,159,tags=28% list=22% signal=45%,ANXA7/YWHAE/UBA1/PRDX1/CD9/HNRNPA2B1/IDH2/HSPA8/LIMS1/MSN/GNAI2/CPNE1/SRC/ULK1/RPS4X/ADCY6/RAB2A/CAP1/RAC1/F11R/HLA-B/NCAM1/EHD3/STX4/RAP1B/ADAM10/SUSD1/TGFB1/WDR1/C1S/CAPZA1/ENO1/PTPRJ/PLXDC2/PSMA4/YES1/IGF2BP3/WASF2/ATP5F1A/ANXA2/GNAZ/PEBP1/MYO18A/RAF1/KCTD12/TENT4B/HSPA1A/ITGB3/LDHA/HSP90AB1/RHOA/RDX/LYN/ACTB/YWHAQ/HBD/CYFIP1/SLC16A1/CMIP/CALR/IQGAP2/YWHAZ/NAP1L4/SLC2A3/ACAN/TSPAN9/TXN/CD63/HSP90B1/CORO1B/YWHAG/TLN1/DIAPH1/F13A1/HNRNPD/PFN1/SEC63/STOM/YWHAB/C1QBP/H2BC12/PRKG1/SLCO3A1/MAP3K11/TRIM28/PDCD6/FERMT3/GAPDH/CANX/MAP4/DCTN1/MYCT1/YWHAH/ANXA5/CALM1/CAPZB/HBB/ABCB9/FLNB/ST8SIA4/DDX21/TMBIM1/NCKAP1
m_c,hsa-miR-6514-5p,hsa-miR-6514-5p,11,-0.7426,-1.9113,7e-04,0.0244,0.0203,188,tags=91% list=27% signal=68%,PDIA3/HSPA8/CAP1/CAPZA1/YARS1/ILK/SLC2A3/ARPC2/CALM1/FLNB
m_c,hsa-miR-342-3p,hsa-miR-342-3p,109,-0.3783,-1.708,7e-04,0.0244,0.0203,181,tags=41% list=26% signal=36%,FLNA/PKM/HSP90AA1/SLC44A1/TUBA1B/RPS3A/ANXA7/UBA1/CFL1/HNRNPA2B1/IDH2/LDHB/CPNE1/ADCY6/RAC1/F11R/ADAM10/SUSD1/PSMA4/YES1/ATP5F1A/ANXA2/MYO18A/HSP90AB1/RHOA/ACTB/YWHAQ/SLC16A1/CMIP/CALR/MPIG6B/HSP90B1/CORO1B/YWHAG/TLN1/DIAPH1/SEC63/TRIM28/GAPDH/CANX/PRKCSH/MAP4/DCTN1/TRAP1/FLNB
m_c,hsa-miR-18b-5p,hsa-miR-18b-5p,345,-0.2849,-1.4828,8e-04,0.0257,0.0214,159,tags=29% list=22% signal=44%,ANXA7/YWHAE/UBA1/PRDX1/CD9/CFL1/HNRNPA2B1/IDH2/HSPA8/LIMS1/GNAI2/CPNE1/ACADVL/SRD5A1/ULK1/ADCY6/RAB2A/CAP1/RAC1/F11R/HLA-B/NCAM1/EHD3/STX4/RPL27/ADAM10/SUSD1/WDR1/C1S/CAPZA1/PTPRJ/PLXDC2/PSMA4/YES1/WASF2/ATP5F1A/ANXA2/GNAZ/PEBP1/NID1/MYO18A/RAF1/KCTD12/TENT4B/HSPA1A/LDHA/C1QA/HSP90AB1/RHOA/VWF/RDX/ICAM2/ACTB/YARS1/YWHAQ/CYFIP1/SLC16A1/CAVIN2/CMIP/YWHAZ/ALDOA/NAP1L4/PARVB/SLC2A3/VCL/TSPAN9/HSP90B1/CORO1B/TLN1/DIAPH1/F13A1/ARPC2/HNRNPD/PFN1/SEC63/STOM/YWHAB/PRKG1/SLCO3A1/MAP3K11/TRIM28/PDCD6/FERMT3/GAPDH/CANX/PRKCSH/MAP4/DCTN1/YWHAH/TRAP1/ANXA5/CALM1/CAPZB/HBB/CRTAC1/FLNB/ST8SIA4/DDX21/DNM1/TMBIM1/NCKAP1
m_c,hsa-miR-139-5p,hsa-miR-139-5p,372,-0.2775,-1.4321,9e-04,0.0289,0.0241,156,tags=28% list=22% signal=45%,UBA1/PRDX1/CD9/HNRNPA2B1/HSPA8/LIMS1/LDHB/SPARCL1/GNAI2/CPNE1/ACADVL/SRD5A1/SRC/ADCY6/RAB2A/CAP1/RAC1/F11R/HLA-B/EMILIN1/NCAM1/EHD3/RAP1B/RPL27/ADAM10/WDR1/C1S/CAPZA1/ENO1/PSMA7/PTPRJ/PLXDC2/YES1/ECM1/IGF2BP3/PSMA6/WASF2/ATP5F1A/ANXA2/GNAZ/PEBP1/NID1/MYO18A/RAF1/KCTD12/TENT4B/ITGB3/HSP90AB1/RHOA/VWF/RDX/ICAM2/YARS1/CYFIP1/SLC16A1/CAVIN2/CMIP/ILK/CALR/YWHAZ/ALDOA/NAP1L4/PARVB/SLC2A3/ACAN/TSPAN9/TXN/CD63/HSP90B1/CORO1B/YWHAG/TLN1/F13A1/DDAH2/HNRNPD/PFN1/SEC63/YWHAB/C1QBP/MAP3K11/TRIM28/PDCD6/GAPDH/CANX/PRKCSH/MAP4/DCTN1/MYCT1/YWHAH/TRAP1/ANXA5/H4C1/CALM1/ARPC3/CAPZB/HBB/FLNB/ST8SIA4/DDX21/DNM1/TMBIM1/NCKAP1/S100A8
m_c,hsa-miR-345-5p,hsa-miR-345-5p,88,-0.3914,-1.6934,0.001,0.03,0.025,186,tags=41% list=26% signal=34%,TPI1/FLNA/HSP90AA1/UBB/ANXA7/UBA1/PRDX1/CD9/CFL1/HSPA8/ACADVL/NCAM1/PSMA7/PSMA4/WASF2/ATP5F1A/PEBP1/RAF1/LDHA/HSP90AB1/RDX/ACTB/SLC16A1/CMIP/CALR/HSP90B1/YWHAG/DIAPH1/F13A1/C1QBP/MAP3K11/GAPDH/CANX/FLNB/DNM1/NCKAP1
m_c,hsa-let-7e-5p,hsa-let-7e-5p,446,-0.275,-1.4292,0.001,0.03,0.025,159,tags=27% list=22% signal=56%,ANXA7/YWHAE/UBA1/PRDX1/CD9/CFL1/HNRNPA2B1/IDH2/HSPA8/LIMS1/LDHB/MSN/CPNE1/ACADVL/HLA-A/SRD5A1/SRC/ULK1/RPS4X/ADCY6/RAB2A/CAP1/RAC1/F11R/HLA-B/NCAM1/RPL27/ADAM10/SUSD1/WDR1/C1S/CAPZA1/ENO1/PSMA7/PTPRJ/PLXDC2/YES1/ECM1/IGF2BP3/PSMA6/WASF2/ATP5F1A/ANXA2/GNAZ/PEBP1/NID1/MYO18A/RAF1/KCTD12/TENT4B/ITGB3/C1QA/HSP90AB1/RHOA/VWF/RDX/ICAM2/LYN/ACTB/YARS1/YWHAQ/CYFIP1/SLC16A1/CAVIN2/CMIP/ILK/CALR/IQGAP2/YWHAZ/ALDOA/NAP1L4/PARVB/SLC2A3/VCL/ACAN/CD36/TSPAN9/MPIG6B/CD63/HSP90B1/CORO1B/FTH1/YWHAG/TLN1/DIAPH1/ARPC2/HNRNPD/PFN1/SEC63/YWHAB/C1QBP/H2BC12/SLCO3A1/MAP3K11/TRIM28/PDCD6/GAPDH/CANX/PRKCSH/MAP4/ORM2/DCTN1/YWHAH/TRAP1/ANXA5/RPL35/CALM1/HBA1/ARPC3/CAPZB/ABCB9/CRTAC1/FLNB/ST8SIA4/DDX21/DNM1/TMBIM1/ACTA2/NCKAP1/S100A8
m_c,hsa-miR-370-5p,hsa-miR-370-5p,112,-0.3563,-1.6096,0.0015,0.0426,0.0354,235,tags=47% list=33% signal=38%,GNB2/PGD/NONO/TPM4/GNAQ/TESC/VTI1B/PSMB8/LRP1/GDI1/PSMA3/RAB8B/ANXA11/CDC5L/CDC42/MAN1C1/FLNA/PKM/ETFB/UBA1/IDH2/GNAI2/HLA-A/ULK1/CAP1/HLA-B/EHD3/SUSD1/C1S/PTPRJ/PSMA6/ATP5F1A/HSPA1A/LDHA/HSP90AB1/VWF/YARS1/CYFIP1/CMIP/NAP1L4/ACAN/TLN1/F13A1/YWHAB/SLCO3A1/CANX/PRKCSH/MAP4/DCTN1/ANXA5/CRTAC1/FLNB/DNM1
